Position,Track Name,Artist,Streams,URL,Date,Region
113,Me llamas,Piso 21,2255,https://open.spotify.com/track/3jpqMaJREkmVDYlRvW1qWC,1/21/2017,ec
114,The Greatest,Sia,2250,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,1/21/2017,ec
115,Fake Love,Drake,2228,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,1/21/2017,ec
116,De Pies a Cabeza,Maná,2218,https://open.spotify.com/track/2CkHE54EH44Qj945ynQRw7,1/21/2017,ec
117,"La Ocasion (feat. Arcangel, Ozuna & Anuel Aa)",De La Ghetto,2217,https://open.spotify.com/track/498YWgZPJWIA4lphXtCNma,1/21/2017,ec
118,All We Know,The Chainsmokers,2197,https://open.spotify.com/track/2rizacJSyD9S1IQUxUxnsK,1/21/2017,ec
119,Desde Que Estamos Juntos,Melendi,2194,https://open.spotify.com/track/66VmioeXL4i1TCfHIO8R9t,1/21/2017,ec
120,Perfect Strangers,Jonas Blue,2181,https://open.spotify.com/track/1CUVN2kn7mW5FjkqXTR2W1,1/21/2017,ec
121,Locuras contigo,Rombai,2173,https://open.spotify.com/track/5jMvnSyOgGY8JpvHqeyVOg,1/21/2017,ec
122,Black Beatles,Rae Sremmurd,2159,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,1/21/2017,ec
123,Middle,DJ Snake,2142,https://open.spotify.com/track/4OZEu0Vwq0RB2LAq14v99n,1/21/2017,ec
124,Sofia,Alvaro Soler,2141,https://open.spotify.com/track/1VoHrSS3QQ6TbpabLrFiYb,1/21/2017,ec
125,Work,Rihanna,2137,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v,1/21/2017,ec
126,Encantadora,Yandel,2115,https://open.spotify.com/track/7LABrQFfRYcZUqUwng0Heb,1/21/2017,ec
127,Nunca Me Olvides,Yandel,2092,https://open.spotify.com/track/27ebni0DfbT5Owz6W42HP8,1/21/2017,ec
128,El Perdedor,Maluma,2088,https://open.spotify.com/track/1iEwyiSLAunPR6uouANE0O,1/21/2017,ec
129,Por el Momento,Nicky Jam,2087,https://open.spotify.com/track/1GZZELGFwWsi2oLE1v1eyQ,1/21/2017,ec
130,Se Acabó,Sanluis,2082,https://open.spotify.com/track/7BHNaG7YZHjGbAAqIHQzNf,1/21/2017,ec
131,Sugar,Maroon 5,2076,https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5,1/21/2017,ec
132,Lumbra,Cali Y El Dandee,2049,https://open.spotify.com/track/6VHdcVbiKLYYOcMbIqBcuK,1/21/2017,ec
133,Quiero Que Vuelvas,Alejandro Fernandez,2036,https://open.spotify.com/track/2Zw7rSucHm0MIph9gmNiSn,1/21/2017,ec
134,Acércate (feat. Nicky Jam) - Remix,De La Ghetto,2034,https://open.spotify.com/track/35OC6rMxa8lJi8eDiUVShS,1/21/2017,ec
135,Me Reclama,Mambo Kingz,2032,https://open.spotify.com/track/4ojwGTehgBRAg52jbFgzJg,1/21/2017,ec
136,Bad Things (with Camila Cabello),Machine Gun Kelly,2019,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,1/21/2017,ec
137,Starving,Hailee Steinfeld,2014,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,1/21/2017,ec
138,Noche Loca,Marama,2013,https://open.spotify.com/track/0gzcET27nREY6aD8LJU9wD,1/21/2017,ec
139,Sorry,Justin Bieber,2008,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ,1/21/2017,ec
140,Ginza,J Balvin,1983,https://open.spotify.com/track/5N8nNuTmIzkZOfcxXlygUw,1/21/2017,ec
141,Estrella,Nicky Jam,1977,https://open.spotify.com/track/4S2JBCs9FfFEJPLEf8YiE7,1/21/2017,ec
142,Materialista,Silvestre Dangond,1967,https://open.spotify.com/track/3jqSBJ8I20iUN0Bw8NA5xQ,1/21/2017,ec
143,Me Voy Enamorando - Remix,Chino & Nacho,1964,https://open.spotify.com/track/0nfBKG11Wv2bK8cPjMU5VB,1/21/2017,ec
144,Lean On (feat. MØ & DJ Snake),Major Lazer,1957,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4,1/21/2017,ec
145,Pa Que Me Invitan - Spanglish Version,Jencarlos,1933,https://open.spotify.com/track/2VRssqds7rRNb4eaG9FaY8,1/21/2017,ec
146,Obsesionado,Farruko,1912,https://open.spotify.com/track/5Jt4zdXTd9y1zxihiNYQI1,1/21/2017,ec
147,Bajito,Jencarlos,1904,https://open.spotify.com/track/2q5VkfuJpCHJiFkMqNsenl,1/21/2017,ec
148,El Perdón,Nicky Jam,1891,https://open.spotify.com/track/7qCAVkHWZkF44OzOUKf8Cr,1/21/2017,ec
149,Amor y dolor,Carlos Baute,1839,https://open.spotify.com/track/4efQTJSX6Jca1hHZNi74Zd,1/21/2017,ec
150,Pumped Up Kicks,Foster The People,1838,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,1/21/2017,ec
151,Si Ella Quisiera - Remix,Justin Quiles,1832,https://open.spotify.com/track/0A2h9QjoPdbVwa9LFiijqM,1/21/2017,ec
152,Solo Dance,Martin Jensen,1824,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,1/21/2017,ec
153,Vente Pa' Ca - Urban Remix,Ricky Martin,1817,https://open.spotify.com/track/3pI6VigoXHkcL3VYLJfBhq,1/21/2017,ec
154,Nota de Amor,Wisin,1790,https://open.spotify.com/track/4YW2Fr25fHwUt6qgvM1iE1,1/21/2017,ec
155,Cuando Se Pone a Bailar,Rombai,1776,https://open.spotify.com/track/1MpKZi1zTXpERKwxmOu1PH,1/21/2017,ec
156,Bailando - Spanish Version,Enrique Iglesias,1768,https://open.spotify.com/track/32lm3769IRfcnrQV11LO4E,1/21/2017,ec
157,Stitches,Shawn Mendes,1750,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q,1/21/2017,ec
158,The Scientist,Coldplay,1750,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle,1/21/2017,ec
159,Ya No Me Duele Más,Silvestre Dangond,1732,https://open.spotify.com/track/4JnJ9ACXmtLkpH61ZvFSaM,1/21/2017,ec
160,La Bicicleta - Remix,Carlos Vives,1715,https://open.spotify.com/track/7IRuf7FrdQvOGs0g9mSNGr,1/21/2017,ec
161,Too Good,Drake,1700,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew,1/21/2017,ec
162,Trumpets,Sak Noel & Salvi,1689,https://open.spotify.com/track/5dH7o4TP3HYLvCjo4QAhhv,1/21/2017,ec
163,Si Tú La Ves,Nicky Jam,1688,https://open.spotify.com/track/4yN6xPLopmTLvc27pO9LIE,1/21/2017,ec
164,Llegaste tú (feat. Reykon),Sofia Reyes,1683,https://open.spotify.com/track/79Bm3DTEYuQsDpUVHbSRsL,1/21/2017,ec
165,Un Polvo,Maluma,1677,https://open.spotify.com/track/01vHGJRvJ6EZW9KO8NtZpi,1/21/2017,ec
166,Tu jardín con enanitos,Melendi,1669,https://open.spotify.com/track/6yCjU5j6YHbux2VQCBTTE1,1/21/2017,ec
167,Bailar - Radio Edit,Deorro,1648,https://open.spotify.com/track/1HCw8XKtTgWWU3JlEUR0qQ,1/21/2017,ec
168,Picky,Joey Montana,1642,https://open.spotify.com/track/4tPL9PeVZY4c0jUPtSD5nx,1/21/2017,ec
169,I Would Like,Zara Larsson,1641,https://open.spotify.com/track/4Q4jmPHwu0wrJvqrld0FQ6,1/21/2017,ec
170,Scars To Your Beautiful,Alessia Cara,1640,https://open.spotify.com/track/0prNGof3XqfTvNDxHonvdK,1/21/2017,ec
171,Otra Copa (feat. Farruko),Justin Quiles,1639,https://open.spotify.com/track/5KX51uLJYo1S1MmITG7lHD,1/21/2017,ec
172,Caile (feat. Zion & De La Ghetto),Revol,1625,https://open.spotify.com/track/626rYyBfeAeleh1F5t4B70,1/21/2017,ec
173,Falsas Mentiras (feat. Ozuna),Los De La Nazza,1604,https://open.spotify.com/track/36JI0KHc591i9liHaFqDFG,1/21/2017,ec
174,Hola,Joey Montana,1597,https://open.spotify.com/track/03h8eaVgdJJ14cCKiO4ONX,1/21/2017,ec
175,Afuera del planeta,Manuel Medrano,1590,https://open.spotify.com/track/71t9GoojGIMZLySI6imKFY,1/21/2017,ec
176,Sigo Extrañándote,J Balvin,1584,https://open.spotify.com/track/6qDF4wWL49CAVbgT7yuHl8,1/21/2017,ec
177,Can't Feel My Face,The Weeknd,1578,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm,1/21/2017,ec
178,All of Me,John Legend,1572,https://open.spotify.com/track/2q6tgiA9tpb6DMguABwCWE,1/21/2017,ec
179,Cocoon,Milky Chance,1571,https://open.spotify.com/track/0L87MffumRNWrY2SNUFcvs,1/21/2017,ec
180,All Night,The Vamps,1567,https://open.spotify.com/track/1yNyoWWWikbLhwIGWjZuDW,1/21/2017,ec
181,Sin Contrato - Remix,Maluma,1566,https://open.spotify.com/track/2xNZeeqmwMPVKnD7FSQfgt,1/21/2017,ec
182,The Greatest,Sia,1559,https://open.spotify.com/track/6bLopGnirdrilrpdVB6Um1,1/21/2017,ec
183,Una en un Millón - Remix,Alexis y Fido,1557,https://open.spotify.com/track/2BesEfIHzUb7viZwUkSAhE,1/21/2017,ec
184,Panda,Desiigner,1554,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h,1/21/2017,ec
185,Privado,Rvssian,1551,https://open.spotify.com/track/11zRKpjEZwmcBBBGzB4pMn,1/21/2017,ec
186,Fast Car,Jonas Blue,1540,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ,1/21/2017,ec
187,Prayer in C - Robin Schulz Radio Edit,Lilly Wood and The Prick,1536,https://open.spotify.com/track/0uVyZywUNOp6S0dU5r8TS8,1/21/2017,ec
188,Pa Ti,Bad Bunny,1516,https://open.spotify.com/track/17nOaHsTn06jxuU9NpHuFU,1/21/2017,ec
189,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,1513,https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB,1/21/2017,ec
190,Tan Fácil - Urban Remix,CNCO,1512,https://open.spotify.com/track/6ZvmnulA6jJY3lvveuCz77,1/21/2017,ec
191,Now and Later,Sage The Gemini,1499,https://open.spotify.com/track/43jBqV3j3Xi1g6wO0bhIMd,1/21/2017,ec
192,Traidora,Gente De Zona,1495,https://open.spotify.com/track/7Fl3wSxRqBljyQH8dJSz9c,1/21/2017,ec
193,Love Me Now,John Legend,1489,https://open.spotify.com/track/6nxQdXa1uAL0rY72wPZu89,1/21/2017,ec
194,Stole the Show,Kygo,1474,https://open.spotify.com/track/5masKPHeAOVNgxdLebIcK7,1/21/2017,ec
195,Caraluna,Bacilos,1455,https://open.spotify.com/track/7DhYjNLksXZhbRQeheAums,1/21/2017,ec
196,Counting Stars,OneRepublic,1454,https://open.spotify.com/track/5edBgVtRD0fvWk140Sl21T,1/21/2017,ec
197,What Do You Mean?,Justin Bieber,1452,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI,1/21/2017,ec
198,Quiero Que Sepas,Juan Magán,1445,https://open.spotify.com/track/0fm7fJ4aZv6Wx0klIcyXPz,1/21/2017,ec
199,Cómo Te Atreves,Morat,1444,https://open.spotify.com/track/2z0EshEO4XptiepEb9j3Og,1/21/2017,ec
200,Amor Prohibido,Nicky Jam,1439,https://open.spotify.com/track/41BqZaEQ9hHt4okQ3FT7wa,1/21/2017,ec
1,Despacito (Featuring Daddy Yankee),Luis Fonsi,52273,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2,1/22/2017,ec
2,Reggaetón Lento (Bailemos),CNCO,20383,https://open.spotify.com/track/3AEZUABDXNtecAOSC1qTfo,1/22/2017,ec
3,Chantaje,Shakira,18622,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,1/22/2017,ec
4,Otra Vez (feat. J Balvin),Zion & Lennox,16507,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq,1/22/2017,ec
5,Shape of You,Ed Sheeran,14871,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,1/22/2017,ec
6,Vacaciones,Wisin,14333,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE,1/22/2017,ec
7,Safari,J Balvin,14031,https://open.spotify.com/track/6rQSrBHf7HlZjtcMZ4S4bO,1/22/2017,ec
8,El Amante,Nicky Jam,12767,https://open.spotify.com/track/3umS4y3uQDkqekNjVpiRUs,1/22/2017,ec
9,Ay Mi Dios,IAmChino,12682,https://open.spotify.com/track/6stYbAJgTszHAHZMPxWWCY,1/22/2017,ec
10,Vente Pa' Ca,Ricky Martin,12160,https://open.spotify.com/track/7DM4BPaS7uofFul3ywMe46,1/22/2017,ec
11,Let Me Love You,DJ Snake,10049,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,1/22/2017,ec
12,Traicionera,Sebastian Yatra,9969,https://open.spotify.com/track/5J1c3M4EldCfNxXwrwt8mT,1/22/2017,ec
13,Dile Que Tu Me Quieres,Ozuna,9691,https://open.spotify.com/track/20ZAJdsKB5IGbGj4ilRt2o,1/22/2017,ec
14,Chillax,Farruko,8781,https://open.spotify.com/track/1lxswgIpzV6HhENRvkflES,1/22/2017,ec
15,Andas En Mi Cabeza,Chino & Nacho,8354,https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF,1/22/2017,ec
16,Me Llamas (feat. Maluma) - Remix,Piso 21,8327,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX,1/22/2017,ec
17,Closer,The Chainsmokers,8273,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,1/22/2017,ec
18,Don't Wanna Know,Maroon 5,8210,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,1/22/2017,ec
19,La Bicicleta,Carlos Vives,8104,https://open.spotify.com/track/0sXvAOmXgjR2QUqLK1MltU,1/22/2017,ec
20,Shaky Shaky,Daddy Yankee,7648,https://open.spotify.com/track/58IL315gMSTD37DOZPJ2hf,1/22/2017,ec
21,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,7596,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,1/22/2017,ec
22,Starboy,The Weeknd,7590,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,1/22/2017,ec
23,Cuatro Babys,Maluma,7498,https://open.spotify.com/track/0JoHqmlqE0W0i9prt6kcHR,1/22/2017,ec
24,My Way,Calvin Harris,7122,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,1/22/2017,ec
25,One Dance,Drake,7098,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,1/22/2017,ec
26,Bailame Despacio,Xantos,7009,https://open.spotify.com/track/4OaTpLJIa2harufGxfOPUu,1/22/2017,ec
27,24K Magic,Bruno Mars,6971,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,1/22/2017,ec
28,Paris,The Chainsmokers,6420,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,1/22/2017,ec
29,Me Rehúso,Danny Ocean,6380,https://open.spotify.com/track/6De0lHrwBfPfrhorm9q1Xl,1/22/2017,ec
30,Te Quiero Pa´Mi,Don Omar,6174,https://open.spotify.com/track/3BY2mafsbsoKGqS380Xnuz,1/22/2017,ec
31,Gyal You A Party Animal - Remix,Charly Black,6156,https://open.spotify.com/track/1AkTW13ysu0AJrwuM6UY0I,1/22/2017,ec
32,Cold Water (feat. Justin Bieber & MØ),Major Lazer,5990,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,1/22/2017,ec
33,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,5807,https://open.spotify.com/track/68EMU2RD1ECNeOeJ5qAXCV,1/22/2017,ec
34,I Feel It Coming,The Weeknd,5791,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,1/22/2017,ec
35,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]",Anuel Aa,5723,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65,1/22/2017,ec
36,Borro Cassette,Maluma,5661,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN,1/22/2017,ec
37,In the Name of Love,Martin Garrix,5532,https://open.spotify.com/track/04DwTuZ2VBdJCCC5TROn7L,1/22/2017,ec
38,Fuego,Juanes,5364,https://open.spotify.com/track/0mwPE0lPOgnWf2bo14xedJ,1/22/2017,ec
39,Desde Esa Noche,Thalía,5290,https://open.spotify.com/track/1pWYnQIlqxTh5bxuPmTG4E,1/22/2017,ec
40,"Diles (feat. Arcangel, Nengo Flow, Dj Luian & Mambo Kings)",Farruko,5255,https://open.spotify.com/track/2FrnTVSHjgnEylKGdHRUK1,1/22/2017,ec
41,Side To Side,Ariana Grande,5152,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,1/22/2017,ec
42,Traicionera - Remix,Sebastian Yatra,5111,https://open.spotify.com/track/2webQDZmtGioeu3zUUi9We,1/22/2017,ec
43,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,5025,https://open.spotify.com/track/17Fd6Yb7mSbinKG8LoWfFl,1/22/2017,ec
44,DUELE EL CORAZON,Enrique Iglesias,4930,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf,1/22/2017,ec
45,Ya Me Enteré (feat. Nicky Jam) - Urban Version,Reik,4852,https://open.spotify.com/track/2SSYqDX8KTgy01NlqtUo0F,1/22/2017,ec
46,Just Hold On,Steve Aoki,4732,https://open.spotify.com/track/3EmmCZoqpWOTY1g2GBwJoR,1/22/2017,ec
47,I Don’t Wanna Live Forever (Fifty Shades Darker) - From "Fifty Shades Darker (Original Motion Picture Soundtrack)",ZAYN,4663,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,1/22/2017,ec
48,CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's "TROLLS"),Justin Timberlake,4587,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc,1/22/2017,ec
49,Bobo,J Balvin,4551,https://open.spotify.com/track/7AtlMCIauSQZqiXSlbBPW6,1/22/2017,ec
50,Treat You Better,Shawn Mendes,4551,https://open.spotify.com/track/4Hf7WnR761jpxPr5D46Bcd,1/22/2017,ec
51,Castle on the Hill,Ed Sheeran,3941,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,1/22/2017,ec
52,Manicomio,Cosculluela,3868,https://open.spotify.com/track/3n58u3LOFw8mITLvfPvQBz,1/22/2017,ec
53,Soy Peor,Bad Bunny,3809,https://open.spotify.com/track/5MT96Zz0ymUJNm8obKZQr0,1/22/2017,ec
54,Tan Fácil,CNCO,3803,https://open.spotify.com/track/1TxgZRcy3kZ7JaEp88MDbC,1/22/2017,ec
55,La Gozadera,Gente De Zona,3795,https://open.spotify.com/track/0OMRAvrtLWE2TvcXorRiB9,1/22/2017,ec
56,Don't Let Me Down,The Chainsmokers,3753,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,1/22/2017,ec
57,Cheap Thrills,Sia,3718,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j,1/22/2017,ec
58,Hear Me Now,Alok,3715,https://open.spotify.com/track/1a5Yu5L18qNxVhXx38njON,1/22/2017,ec
59,Si Me Dices Que Si (feat. Nicky Jam),Cosculluela,3687,https://open.spotify.com/track/3noN1TxpjbjjmKqssghvg8,1/22/2017,ec
60,Te Vas,Ozuna,3681,https://open.spotify.com/track/2twUPIYOTqVivev47pf7bU,1/22/2017,ec
61,Ando buscando,Carlos Baute,3587,https://open.spotify.com/track/7BwJtE8KSbCQKOCTIAY3jX,1/22/2017,ec
62,Baila Conmigo,Juan Magán,3507,https://open.spotify.com/track/772io14jrMTxGJbijtDccQ,1/22/2017,ec
63,Heathens,Twenty One Pilots,3418,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,1/22/2017,ec
64,Por Fin Te Encontré,Cali Y El Dandee,3395,https://open.spotify.com/track/3GpvoKKWZyTwgbLEM9RmWM,1/22/2017,ec
65,Gyal You A Party Animal,Charly Black,3389,https://open.spotify.com/track/1mSzZKMIPZIkn3jFV7v62b,1/22/2017,ec
66,Photograph,Ed Sheeran,3337,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy,1/22/2017,ec
67,Ruleta Rusa,Kevin Roldan,3228,https://open.spotify.com/track/77KHmKnBmVGTjRCeMVXpWH,1/22/2017,ec
68,No Quiere Enamorarse (Remix) [feat. Daddy Yankee],Ozuna,3202,https://open.spotify.com/track/4vlbjBSMqycZk6t4HVRpnC,1/22/2017,ec
69,Faded,Alan Walker,3186,https://open.spotify.com/track/7gHs73wELdeycvS48JfIos,1/22/2017,ec
70,Enamorándonos,Cabas,3162,https://open.spotify.com/track/0aywfeIr0tmhLZJxzqOhzP,1/22/2017,ec
71,Deja Que Te Bese,Alejandro Sanz,3102,https://open.spotify.com/track/0s6yB0ZFl1LvYHAnGhXFga,1/22/2017,ec
72,Hasta Que Se Seque el Malecón - Remix,Jacob Forever,3081,https://open.spotify.com/track/6sMPwcpYtxm1mlgYbp1B0t,1/22/2017,ec
73,Bajo el agua,Manuel Medrano,3058,https://open.spotify.com/track/5QSYWruQQ7kBCHScI4xJ9g,1/22/2017,ec
74,This Is What You Came For,Calvin Harris,3036,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y,1/22/2017,ec
75,Que Raro,Feid,2960,https://open.spotify.com/track/3kg9JvQe6QJFKUQCN1oIQz,1/22/2017,ec
76,Call On Me - Ryan Riback Extended Remix,Starley,2953,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,1/22/2017,ec
77,Hasta el Amanecer,Nicky Jam,2948,https://open.spotify.com/track/5Fim1gaXBgsiFfsQAfQSDS,1/22/2017,ec
78,Tu No Vive Asi (feat. Mambo Kingz & DJ Luian),Arcangel,2944,https://open.spotify.com/track/6NSMQFKgjpQb0KkjMDYIK0,1/22/2017,ec
79,Cake By The Ocean,DNCE,2941,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,1/22/2017,ec
80,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,2850,https://open.spotify.com/track/0L7loeTIg6akW84aEQZpCT,1/22/2017,ec
81,Encantadora - Remix,Yandel,2820,https://open.spotify.com/track/0EpFfFZpCuqYFzHvxOtrZS,1/22/2017,ec
82,Mi Tesoro (feat. Nicky Jam),Zion & Lennox,2801,https://open.spotify.com/track/5HABnFSYvl6mTmg8nSdzHa,1/22/2017,ec
83,Thinking Out Loud,Ed Sheeran,2800,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,1/22/2017,ec
84,Quisiera,CNCO,2793,https://open.spotify.com/track/4iPV0gcc8keTFl6qxqP73M,1/22/2017,ec
85,Stressed Out,Twenty One Pilots,2749,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn,1/22/2017,ec
86,Say You Won't Let Go,James Arthur,2725,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,1/22/2017,ec
87,Ride,Twenty One Pilots,2717,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW,1/22/2017,ec
88,La Rompe Corazones,Daddy Yankee,2713,https://open.spotify.com/track/4okba5wu9mMLXx79DXLKi3,1/22/2017,ec
89,Corazon De Seda (feat. Ozuna),Klasico,2682,https://open.spotify.com/track/0uRHot8ml8U8cYVwwzMwNT,1/22/2017,ec
90,Alone,Alan Walker,2667,https://open.spotify.com/track/0JiVRyTJcJnmlwCZ854K4p,1/22/2017,ec
91,Hymn For The Weekend - Seeb Remix,Coldplay,2638,https://open.spotify.com/track/1OAiWI2oPmglaOiv9fdioU,1/22/2017,ec
92,How Far I'll Go - From "Moana",Alessia Cara,2621,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,1/22/2017,ec
93,El Chisme,Reykon,2606,https://open.spotify.com/track/4VXejnj5WgM6H72ct2fSgQ,1/22/2017,ec
94,Qué Gano Olvidándote - Versión Urbana,Reik,2521,https://open.spotify.com/track/3H179O48ynsu9q8LOnFQZY,1/22/2017,ec
95,Ya No Me Duele Más - Remix,Silvestre Dangond,2505,https://open.spotify.com/track/4CTjql34LKCJy5WOSgEhvA,1/22/2017,ec
96,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,Kungs,2485,https://open.spotify.com/track/0tICYNayWWhH9GPeFrfjfD,1/22/2017,ec
97,Ya Me Enteré,Reik,2478,https://open.spotify.com/track/0lPXFrKyl8HkdQ2E6NmNja,1/22/2017,ec
98,Shed a Light,Robin Schulz,2450,https://open.spotify.com/track/1cG0umU5TKStygKsPFZ9pY,1/22/2017,ec
99,Me Ama Me Odia,Ozuna,2433,https://open.spotify.com/track/6041gM9Th1ViQcnzkIxnuv,1/22/2017,ec
100,"0 Sentimientos (Remix) [feat. Noriel, Darkiel, Lyan, Messiah & Baby Rasta]",Jon Z,2430,https://open.spotify.com/track/4COGASZEbAxmH6k5gYMo6G,1/22/2017,ec
101,El Perdedor - The Remix,Maluma,2376,https://open.spotify.com/track/4QsPTKvdpgkA7mBAvclZTa,1/22/2017,ec
102,Una y otra vez,Manuel Medrano,2362,https://open.spotify.com/track/0bK3jxkbq5cDKWr68KtO8G,1/22/2017,ec
103,Love Yourself,Justin Bieber,2339,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT,1/22/2017,ec
104,The Greatest,Sia,2332,https://open.spotify.com/track/7xHWNBFm6ObGEQPaUxHuKO,1/22/2017,ec
105,By Your Side,Jonas Blue,2311,https://open.spotify.com/track/1D3ODoXHBLpdxolZRHWV1j,1/22/2017,ec
106,Te Busco (feat. Nicky Jam),Cosculluela,2289,https://open.spotify.com/track/6wHm04cn5HxK6pE2ITEdUS,1/22/2017,ec
107,Mercy,Shawn Mendes,2275,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a,1/22/2017,ec
108,Para Enamorarte,CNCO,2263,https://open.spotify.com/track/3B21fRFqPLmTd9zAlK0I8A,1/22/2017,ec
109,De Pies a Cabeza,Maná,2258,https://open.spotify.com/track/2CkHE54EH44Qj945ynQRw7,1/22/2017,ec
110,Dueles,Jesse & Joy,2253,https://open.spotify.com/track/1iRvhKiXRElIH2Uf4gd95P,1/22/2017,ec
111,Locuras contigo,Rombai,2252,https://open.spotify.com/track/5jMvnSyOgGY8JpvHqeyVOg,1/22/2017,ec
112,Me llamas,Piso 21,2245,https://open.spotify.com/track/3jpqMaJREkmVDYlRvW1qWC,1/22/2017,ec
113,Work from Home,Fifth Harmony,2187,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb,1/22/2017,ec
114,Hello,Karol G,2175,https://open.spotify.com/track/1PGENMzwUy16wlpZiuLS65,1/22/2017,ec
115,Sin Contrato,Maluma,2156,https://open.spotify.com/track/09S64DUkxIX9EwIaULu6yN,1/22/2017,ec
116,Middle,DJ Snake,2118,https://open.spotify.com/track/4OZEu0Vwq0RB2LAq14v99n,1/22/2017,ec
117,Fake Love,Drake,2095,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,1/22/2017,ec
118,Noche Loca,Marama,2084,https://open.spotify.com/track/0gzcET27nREY6aD8LJU9wD,1/22/2017,ec
119,Se Acabó,Sanluis,2082,https://open.spotify.com/track/7BHNaG7YZHjGbAAqIHQzNf,1/22/2017,ec
120,"La Ocasion (feat. Arcangel, Ozuna & Anuel Aa)",De La Ghetto,2072,https://open.spotify.com/track/498YWgZPJWIA4lphXtCNma,1/22/2017,ec
